 SGx1               SGx2               SGy1               SGy2               spin_ref          spin_x                  spin_y                  spin_z
 0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 0.8563486281198962E-008 0.5934735788915013E-007 0.2468711346459429E-010
 0.000000000000000 0.2000000000000000E-001  0.000000000000000  0.000000000000000  0.000000000000000 0.6518142969813567E-008 0.5725241519760615E-007 0.1954780781687759E-010
 0.000000000000000 0.4000000000000000E-001  0.000000000000000  0.000000000000000  0.000000000000000 0.4459163094328034E-008 0.5525717330923108E-007 0.1440847441358528E-010
0.2000000000000000E-001  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 0.6167449467797681E-008 0.6754301160039056E-007 0.2289107792208256E-010
0.2000000000000000E-001 0.2000000000000000E-001  0.000000000000000  0.000000000000000  0.000000000000000 0.4112559098823354E-008 0.6555984724543329E-007 0.1775177227436586E-010
0.2000000000000000E-001 0.4000000000000000E-001  0.000000000000000  0.000000000000000  0.000000000000000 0.2044032221260039E-008 0.6367638372140050E-007 0.1261246662664917E-010
0.4000000000000000E-001  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 0.3772918033551065E-008 0.7577063554364827E-007 0.2109498686841960E-010
0.4000000000000000E-001 0.2000000000000000E-001  0.000000000000000  0.000000000000000  0.000000000000000 0.1708480690254532E-008 0.7389924952527771E-007 0.1595570897627852E-010
0.4000000000000000E-001 0.4000000000000000E-001  0.000000000000000  0.000000000000000  0.000000000000000 -.3695932448977146E-009 0.7212756433783163E-007 0.1081648659528867E-010
 0.000000000000000  0.000000000000000 -.3000000000000000E-001  0.000000000000000  0.000000000000000 0.3791310126954883E-008 -.1178985548078160E-007 0.2473113380752068E-010
 0.000000000000000 0.2000000000000000E-001 -.3000000000000000E-001  0.000000000000000  0.000000000000000 0.1730896842522256E-008 -.1331881460675532E-007 0.1959180040422837E-010
 0.000000000000000 0.4000000000000000E-001 -.3000000000000000E-001  0.000000000000000  0.000000000000000 -.3431529782549347E-009 -.1474807290180458E-007 0.1445241148978482E-010
0.2000000000000000E-001  0.000000000000000 -.3000000000000000E-001  0.000000000000000  0.000000000000000 0.1372605779037528E-008 -.2067294724295010E-008 0.2293507050943333E-010
0.2000000000000000E-001 0.2000000000000000E-001 -.3000000000000000E-001  0.000000000000000  0.000000000000000 -.6973545074728804E-009 -.3484475513682028E-008 0.1779576486171663E-010
0.2000000000000000E-001 0.4000000000000000E-001 -.3000000000000000E-001  0.000000000000000  0.000000000000000 -.2780951385839003E-008 -.4801955444388994E-008 0.1265640370284871E-010
0.4000000000000000E-001  0.000000000000000 -.3000000000000000E-001  0.000000000000000  0.000000000000000 -.1044593161969587E-008 0.7687236319720014E-008 0.2113900721134598E-010
0.4000000000000000E-001 0.2000000000000000E-001 -.3000000000000000E-001  0.000000000000000  0.000000000000000 -.3124100478313352E-008 0.6381833894675282E-008 0.1599970156362929E-010
0.4000000000000000E-001 0.4000000000000000E-001 -.3000000000000000E-001  0.000000000000000  0.000000000000000 -.5217244331001680E-008 0.5176132272799450E-008 0.1086039591591259E-010
 0.000000000000000  0.000000000000000 -.6000000000000000E-001  0.000000000000000  0.000000000000000 -.9262952627153709E-009 -.8799357137379005E-007 0.2477515415044707E-010
 0.000000000000000 0.2000000000000000E-001 -.6000000000000000E-001  0.000000000000000  0.000000000000000 -.3001778492439655E-008 -.8895654693419353E-007 0.1963573748042791E-010
 0.000000000000000 0.4000000000000000E-001 -.6000000000000000E-001  0.000000000000000  0.000000000000000 -.5090898286264078E-008 -.8981982163591695E-007 0.1449634856598436E-010
0.2000000000000000E-001  0.000000000000000 -.6000000000000000E-001  0.000000000000000  0.000000000000000 -.3367667089637649E-008 -.7674410357205730E-007 0.2297909085235972E-010
0.2000000000000000E-001 0.2000000000000000E-001 -.6000000000000000E-001  0.000000000000000  0.000000000000000 -.5452697321439715E-008 -.7759530074036292E-007 0.1783970193791617E-010
0.2000000000000000E-001 0.4000000000000000E-001 -.6000000000000000E-001  0.000000000000000  0.000000000000000 -.7551364145097494E-008 -.7834679713325521E-007 0.1270036853462386E-010
0.4000000000000000E-001  0.000000000000000 -.6000000000000000E-001  0.000000000000000  0.000000000000000 -.5807533537405263E-008 -.6546266545504054E-007 0.2118302755427237E-010
0.4000000000000000E-001 0.2000000000000000E-001 -.6000000000000000E-001  0.000000000000000  0.000000000000000 -.7902110799040685E-008 -.6620208431451502E-007 0.1604369415098006E-010
0.4000000000000000E-001 0.4000000000000000E-001 -.6000000000000000E-001  0.000000000000000  0.000000000000000 -.1001032462477625E-007 -.6684180234306503E-007 0.1090433299211213E-010
