     I  COEFFICIENT            ORDER EXPONENTS
     1  0.8116936823889083       0   0 0  0 0  0
     2  -9.038467647979138       1   0 0  0 0  1
     3   14.04261034162884       2   0 0  0 0  2
     -------------------------------------------
