I SGx1 SGy1 SGx2 EB1 CHROM_X CHROM_Y ALPHA0 ALPHA1 ETA1
 1.000000000000000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780 -15.44537518196959 -19.43186728929334 0.6449496852774003E-002 0.1557708098666778  1.005149262199355
 2.000000000000000 0.0000000000000000E+000 -.2000000000000000E-002 0.0000000000000000E+000  132.6727764948780 -15.64434178332651 -18.63885129106082 0.6449496852774003E-002 0.1578238551674378  1.007202307500115
 3.000000000000000 0.0000000000000000E+000 -.4000000000000000E-002 0.0000000000000000E+000  132.6727764948780 -15.84330838468345 -17.84583529282821 0.6449496852774003E-002 0.1598769004681971  1.009255352800874
 4.000000000000000 0.0000000000000000E+000 -.6000000000000000E-002 0.0000000000000000E+000  132.6727764948780 -16.04227498604035 -17.05281929459565 0.6449496852774003E-002 0.1619299457689568  1.011308398101634
 5.000000000000000 0.0000000000000000E+000 -.8000000000000000E-002 0.0000000000000000E+000  132.6727764948780 -16.24124158739729 -16.25980329636312 0.6449496852774003E-002 0.1639829910697164  1.013361443402393
 6.000000000000000 0.0000000000000000E+000 -.1000000000000000E-001 0.0000000000000000E+000  132.6727764948780 -16.44020818875421 -15.46678729813056 0.6449496852774003E-002 0.1660360363704769  1.015414488703154
 7.000000000000000 0.0000000000000000E+000 -.1200000000000000E-001 0.0000000000000000E+000  132.6727764948780 -16.63917479011115 -14.67377129989801 0.6449496852774003E-002 0.1680890816712389  1.017467534003916
 8.000000000000000 0.0000000000000000E+000 -.1400000000000000E-001 0.0000000000000000E+000  132.6727764948780 -16.83814139146810 -13.88075530166548 0.6449496852774003E-002 0.1701421269719978  1.019520579304674
 9.000000000000000 0.0000000000000000E+000 -.1600000000000000E-001 0.0000000000000000E+000  132.6727764948780 -17.03710799282501 -13.08773930343299 0.6449496852774003E-002 0.1721951722727578  1.021573624605435
 10.00000000000000 0.0000000000000000E+000 -.1800000000000000E-001 0.0000000000000000E+000  132.6727764948780 -17.23607459418192 -12.29472330520042 0.6449496852774003E-002 0.1742482175735179  1.023626669906195
 11.00000000000000 0.0000000000000000E+000 -.2000000000000000E-001 0.0000000000000000E+000  132.6727764948780 -17.43504119553886 -11.50170730696782 0.6449496852774003E-002 0.1763012628742779  1.025679715206955
 12.00000000000000 0.0000000000000000E+000 -.2200000000000001E-001 0.0000000000000000E+000  132.6727764948780 -17.63400779689579 -10.70869130873534 0.6449496852774003E-002 0.1783543081750383  1.027732760507715
 13.00000000000000 0.0000000000000000E+000 -.2400000000000001E-001 0.0000000000000000E+000  132.6727764948780 -17.83297439825273 -9.915675310502715 0.6449496852774003E-002 0.1804073534757988  1.029785805808475
 14.00000000000000 0.0000000000000000E+000 -.2600000000000001E-001 0.0000000000000000E+000  132.6727764948780 -18.03194099960965 -9.122659312270219 0.6449496852774003E-002 0.1824603987765600  1.031838851109237
 15.00000000000000 0.0000000000000000E+000 -.2800000000000001E-001 0.0000000000000000E+000  132.6727764948780 -18.23090760096658 -8.329643314037650 0.6449496852774003E-002 0.1845134440773181  1.033891896409995
 16.00000000000000 0.0000000000000000E+000 -.3000000000000001E-001 0.0000000000000000E+000  132.6727764948780 -18.42987420232351 -7.536627315805131 0.6449496852774003E-002 0.1865664893780778  1.035944941710754
 17.00000000000000 0.0000000000000000E+000 -.3200000000000001E-001 0.0000000000000000E+000  132.6727764948780 -18.62884080368043 -6.743611317572578 0.6449496852774003E-002 0.1886195346788394  1.037997987011516
 18.00000000000000 0.0000000000000000E+000 -.3400000000000002E-001 0.0000000000000000E+000  132.6727764948780 -18.82780740503735 -5.950595319340014 0.6449496852774003E-002 0.1906725799795990  1.040051032312276
 19.00000000000000 0.0000000000000000E+000 -.3600000000000002E-001 0.0000000000000000E+000  132.6727764948780 -19.02677400639427 -5.157579321107469 0.6449496852774003E-002 0.1927256252803606  1.042104077613037
 20.00000000000000 0.0000000000000000E+000 -.3800000000000002E-001 0.0000000000000000E+000  132.6727764948780 -19.22574060775119 -4.364563322874931 0.6449496852774003E-002 0.1947786705811195  1.044157122913796
 21.00000000000000 0.0000000000000000E+000 -.4000000000000002E-001 0.0000000000000000E+000  132.6727764948780 -19.42470720910812 -3.571547324642365 0.6449496852774003E-002 0.1968317158818796  1.046210168214556
 22.00000000000000 0.0000000000000000E+000 -.4200000000000002E-001 0.0000000000000000E+000  132.6727764948780 -19.62367381046505 -2.778531326409814 0.6449496852774003E-002 0.1988847611826396  1.048263213515316
 23.00000000000000 0.0000000000000000E+000 -.4400000000000003E-001 0.0000000000000000E+000  132.6727764948780 -19.82264041182201 -1.985515328177252 0.6449496852774003E-002 0.2009378064834000  1.050316258816077
 24.00000000000000 0.0000000000000000E+000 -.4600000000000003E-001 0.0000000000000000E+000  132.6727764948780 -20.02160701317889 -1.192499329944711 0.6449496852774003E-002 0.2029908517841601  1.052369304116837
 25.00000000000000 0.0000000000000000E+000 -.4800000000000003E-001 0.0000000000000000E+000  132.6727764948780 -20.22057361453585 -.3994833317121400 0.6449496852774003E-002 0.2050438970849198  1.054422349417597
 26.00000000000000 0.0000000000000000E+000 -.5000000000000003E-001 0.0000000000000000E+000  132.6727764948780 -20.41954021589277 0.3935326665204024 0.6449496852774003E-002 0.2070969423856802  1.056475394718357
 27.00000000000000 0.0000000000000000E+000 -.5200000000000003E-001 0.0000000000000000E+000  132.6727764948780 -20.61850681724970  1.186548664752952 0.6449496852774003E-002 0.2091499876864402  1.058528440019117
