I CONS(MU) CONS(NBAR(1)) CONS(NBAR(2)) CONS(NBAR(3)) quadKx quadKy quadKz
 1.000000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 0.1991050288171213E-001 0.1618474577539611E-001 -.7683417438249024E-002
 2.000000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 0.1682641452817529E-001 0.1644982624817603E-001 -.8217306527472991E-002
 3.000000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 0.1374232617517039E-001 0.1671490672108849E-001 -.8751257852549434E-002
 4.000000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 0.1065823782140804E-001 0.1697998719393584E-001 -.9285209287060994E-002
 5.000000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 0.7574149467472662E-002 0.1724506766691569E-001 -.9819098963523492E-002
 6.000000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 0.4490061115906514E-002 0.1751014814032448E-001 -.1035304023226189E-001
 7.000000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 0.1405972763044173E-002 0.1777522861353492E-001 -.1088691624875928E-001
 8.000000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.1678115592375196E-002 0.1804030908624592E-001 -.1142091987044162E-001
 9.000000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.4762203942547951E-002 0.1830538955866381E-001 -.1195479608927100E-001
 10.00000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.7846292296250199E-002 0.1857047003286631E-001 -.1248873154436473E-001
 11.00000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.1093038065277455E-001 0.1883555050601739E-001 -.1302268322766155E-001
 12.00000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.1401446900688008E-001 0.1910063097843385E-001 -.1355657232503971E-001
 13.00000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.1709855736869112E-001 0.1936571145117659E-001 -.1409052393506456E-001
 14.00000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.2018264571655752E-001 0.1963079192359292E-001 -.1462440985740465E-001
 15.00000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.2326673407011787E-001 0.1989587239747157E-001 -.1515829922218425E-001
 16.00000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.2635082242378461E-001 0.2016095287054561E-001 -.1569225098357563E-001
 17.00000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.2943491078358557E-001 0.2042603334336502E-001 -.1622617641109968E-001
 18.00000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.3251899912610842E-001 0.2069111381578131E-001 -.1676011804625919E-001
 19.00000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.3560308747954714E-001 0.2095619428892213E-001 -.1729399707439435E-001
 20.00000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.3868717583390288E-001 0.2122127476127133E-001 -.1782794218737642E-001
 21.00000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.4177126418039662E-001 0.2148635523520662E-001 -.1836182128288888E-001
 22.00000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.4485535255241346E-001 0.2175143570901581E-001 -.1889576280204788E-001
 23.00000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.4793944088357459E-001 0.2201651618216065E-001 -.1942970462282264E-001
 24.00000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.5102352925475431E-001 0.2228159665516845E-001 -.1996358371806484E-001
 25.00000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.5410761759137338E-001 0.2254667712831078E-001 -.2049752874814781E-001
 26.00000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.5719170595982345E-001 0.2281175760145028E-001 -.2103140763313609E-001
 27.00000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.6027579430877741E-001 0.2307683807387972E-001 -.2156534953674222E-001
 28.00000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.6335988265675087E-001 0.2334191854531279E-001 -.2209929120230686E-001
 29.00000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.6644397101723770E-001 0.2360699902043712E-001 -.2263317017303772E-001
 30.00000000000000 0.1174999512508126E-005 0.0000000000000000E+000 0.9999999999732199 0.7318472863615533E-005 -.6952805938801365E-001 0.2387207949109976E-001 -.2316717675910957E-001
