 SGx1               SGx2              SGy1                SGy2              chrom_x            chrom_y            CONS(MU)           quad_Kx                 quad_Ky                 quad_Kz                  alpha_0              alpha_1            eta_1
 3000.000000000000  4000.000000000000 -6700.000000000000  0.000000000000000 -2.761071590610447 -2.364836670054975 0.1635648284944908 -.4023838183585009E-002 -.3107924201284050E-001 0.5731213039915400E-001 0.2147481275633508E-001 -.4926330028671165E-001 0.7886326412803755
 3000.000000000000  4500.000000000000 -6700.000000000000  0.000000000000000 -2.286863994700431 -1.982300835420149 0.1635648284944908 -.4076487301304348E-002 -.3143268589633868E-001 0.7652501419564456E-001 0.2147481275633508E-001 -.7278681264797439E-001 0.7651091289191128
 3000.000000000000  5000.000000000000 -6700.000000000000  0.000000000000000 -1.812656398790421 -1.599765000785325 0.1635648284944908 -.4129136419023324E-002 -.3178612977983861E-001 0.9573786711526475E-001 0.2147481275633508E-001 -.9631032500923585E-001 0.7415856165578513
 3000.000000000000  5500.000000000000 -6700.000000000000  0.000000000000000 -1.338448802880400 -1.217229166150487 0.1635648284944908 -.4181785536742665E-002 -.3213957366333560E-001 0.1149507374139914 0.2147481275633508E-001 -.1198338373704978 0.7180621041965893
 3000.000000000000  6000.000000000000 -6700.000000000000  0.000000000000000 -.8642412069704020 -.8346933315156778 0.1635648284944908 -.4234434654461640E-002 -.3249301754683409E-001 0.1341636083980533 0.2147481275633508E-001 -.1433573497317595 0.6945385918353276
 3000.000000000000  6500.000000000000 -6700.000000000000  0.000000000000000 -.3900336110603964 -.4521574968808593 0.1635648284944908 -.4287083772180787E-002 -.3284646143033287E-001 0.1533764795451595 0.2147481275633508E-001 -.1668808620930202 0.6710150794740669
 3000.000000000000  7000.000000000000 -6700.000000000000  0.000000000000000 0.8417398484963172E-001 -.6962166224601872E-001 0.1635648284944908 -.4339732889900169E-002 -.3319990531382988E-001 0.1725893505486462 0.2147481275633508E-001 -.1904043744542824 0.6474915671128048
 3000.000000000000  7500.000000000000 -6700.000000000000  0.000000000000000 0.5583815807596285 0.3129141723887924 0.1635648284944908 -.4392382007619569E-002 -.3355334919732757E-001 0.1918022213180730 0.2147481275633508E-001 -.2139278868155444 0.6239680547515427
 3000.000000000000  8000.000000000000 -6700.000000000000  0.000000000000000  1.032589176669637 0.6954500070236085 0.1635648284944908 -.4445031125338697E-002 -.3390679308082634E-001 0.2110150920930106 0.2147481275633508E-001 -.2374513991768059 0.6004445423902813
 3000.000000000000  8500.000000000000 -6700.000000000000  0.000000000000000  1.506796772579647  1.077985841658446 0.1635648284944908 -.4497680243057822E-002 -.3426023696432463E-001 0.2302279628456675 0.2147481275633508E-001 -.2609749115380676 0.5769210300290195
