     I  COEFFICIENT            ORDER EXPONENTS
     1  0.8244374603310747       0   0 0  0 0  0
     2  -.2938415063337465E-12   1   0 0  0 0  1
     3   2254.577810449478       2   0 0  0 0  2
     -------------------------------------------
