     I  COEFFICIENT            ORDER EXPONENTS
     1  0.1764781289121962E-03   0   0 0  0 0  0 0
     2  0.1285355594993935E-10   1   1 0  0 0  0 0
     3  -.1855618399771796E-10   1   0 1  0 0  0 0
     4  -.2085920053256118E-11   1   0 0  1 0  0 0
     5  -.3243389878312707E-10   1   0 0  0 1  0 0
     6  0.4564081874303220E-12   1   0 0  0 0  1 0
     7  0.4841548054156953E-10   1   0 0  0 0  0 1
     8  -.1586737383614365E-01   2   2 0  0 0  0 0
     9  0.8824187829417171E-01   2   1 1  0 0  0 0
    10  -.3178363534057454       2   0 2  0 0  0 0
    11  -.3204765010828205E-10   2   1 0  1 0  0 0
    12  0.7835680827789471E-10   2   0 1  1 0  0 0
    13  0.5148479379913550E-02   2   0 0  2 0  0 0
    14  -.1793392232085189E-09   2   1 0  0 1  0 0
    15  -.3163458086762888E-09   2   0 1  0 1  0 0
    16  0.6706061948544305E-01   2   0 0  1 1  0 0
    17  -.1166771431516350E-06   2   1 0  0 0  1 0
    18  0.6901871119260218E-06   2   0 1  0 0  1 0
    19  -.5045909906543569E-14   2   0 0  1 0  1 0
    20  0.1589756069797124E-01   2   1 0  0 0  0 1
    21  -.2736335861413285E-01   2   0 1  0 0  0 1
    22  -.2298714104823047E-09   2   0 0  1 0  0 1
    23  0.2784254388840754       2   0 0  0 2  0 0
    24  0.8575590226867254E-14   2   0 0  0 1  1 0
    25  -.3525710899118519E-08   2   0 0  0 0  2 0
    26  -.5554221022435435E-10   2   0 0  0 1  0 1
    27  0.4230198836586975E-06   2   0 0  0 0  1 1
    28  -.4308077314267728E-01   2   0 0  0 0  0 2
    29  0.3246133828101013E-02   3   3 0  0 0  0 0
    30  -.1591981450203792E-02   3   2 1  0 0  0 0
    31  -.1631891858565367       3   1 2  0 0  0 0
    32  0.2887661655591872       3   0 3  0 0  0 0
    33  -.1574638362620864E-09   3   2 0  1 0  0 0
    34  0.7999880258397316E-09   3   1 1  1 0  0 0
    35  -.2914723226176281E-08   3   0 2  1 0  0 0
    36  -.6286860245708652E-03   3   1 0  2 0  0 0
    37  0.3265326799931194E-02   3   0 1  2 0  0 0
    38  0.1194882452221754E-09   3   0 0  3 0  0 0
    39  -.2700319159889649E-08   3   2 0  0 1  0 0
    40  0.1409374171919827E-07   3   1 1  0 1  0 0
    41  -.5284640692544058E-07   3   0 2  0 1  0 0
    42  -.1284057493042537E-01   3   1 0  1 1  0 0
    43  0.6031650626055771E-01   3   0 1  1 1  0 0
    44  0.2845237045532220E-08   3   0 0  2 1  0 0
    45  -.4199115305021043E-06   3   2 0  0 0  1 0
    46  0.3003995357243216E-06   3   1 1  0 0  1 0
    47  0.6968657774401976E-05   3   0 2  0 0  1 0
    48  0.3400710626432714E-13   3   1 0  1 0  1 0
    49  0.9974413926954213E-13   3   0 1  1 0  1 0
    50  0.2624252675578279E-07   3   0 0  2 0  1 0
    51  0.4215061064073675E-01   3   2 0  0 0  0 1
    52  0.3405345038192917       3   1 1  0 0  0 1
    53  -1.659494783872618       3   0 2  0 0  0 1
    54  0.2542771792877350E-09   3   1 0  1 0  0 1
    55  -.6408668608440960E-08   3   0 1  1 0  0 1
    56  0.4149268750106995E-02   3   0 0  2 0  0 1
    57  -.7212569205700470E-01   3   1 0  0 2  0 0
    58  0.2471380315375435       3   0 1  0 2  0 0
    59  0.2346539111888005E-07   3   0 0  1 2  0 0
    60  0.1427532140143034E-12   3   1 0  0 1  1 0
    61  0.1599402418393843E-11   3   0 1  0 1  1 0
    62  0.1161053994684957E-05   3   0 0  1 1  1 0
    63  0.3637571693708762E-10   3   1 0  0 0  2 0
    64  0.9609278165638462E-10   3   0 1  0 0  2 0
    65  -.5535648466064557E-14   3   0 0  1 0  2 0
    66  -.1586015232644591E-08   3   1 0  0 1  0 1
    67  -.4126129937456293E-07   3   0 1  0 1  0 1
    68  -.1187274544003513       3   0 0  1 1  0 1
    69  0.2633485741441040E-05   3   1 0  0 0  1 1
    70  -.2649539363242882E-04   3   0 1  0 0  1 1
    71  0.1338667436246164E-11   3   0 0  1 0  1 1
    72  0.4452557829701921E-01   3   1 0  0 0  0 2
    73  -.4750141853467605       3   0 1  0 0  0 2
    74  0.1767369523605306E-07   3   0 0  1 0  0 2
    75  0.7090928394680054E-07   3   0 0  0 3  0 0
    76  0.5405251331959513E-05   3   0 0  0 2  1 0
    77  -.4250022967935703E-13   3   0 0  0 1  2 0
    78  -.1563052031193205E-12   3   0 0  0 0  3 0
    79  -.8457143361247298       3   0 0  0 2  0 1
    80  0.1281399801571758E-10   3   0 0  0 1  1 1
    81  0.1849847671326658E-11   3   0 0  0 0  2 1
    82  0.8125641213692584E-07   3   0 0  0 1  0 2
    83  -.1888904590155317E-05   3   0 0  0 0  1 2
    84  -.7720054035570128E-02   3   0 0  0 0  0 3
    ----------------------------------------------
