     I  COEFFICIENT            ORDER EXPONENTS
     1  0.8116936823888646       0   0 0  0 0  0
     2  -.3738640202140192E-12   1   0 0  0 0  1
     3  -108.7183097848369       2   0 0  0 0  2
     -------------------------------------------
