 SGx1               SGx2               SGy1               SGy2               spin_ref          spin_x                  spin_y                  spin_z
 0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 0.6665023038240469E-007 0.1305795718201021E-007 -.1895898750600873E-008
 0.000000000000000 0.1000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.6141665202092066E-007 0.1316547796172476E-007 -.1962412917388100E-008
 0.000000000000000 0.2000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.5619463766298911E-007 0.1327299874133089E-007 -.2028927261984483E-008
 0.000000000000000 0.3000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.5098418730882688E-007 0.1338051952104544E-007 -.2095441949839273E-008
 0.000000000000000 0.4000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.4578530095821712E-007 0.1348804030065157E-007 -.2161956898336266E-008
0.1000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 0.6058238163691651E-007 0.1314124325752907E-007 -.1910314140598016E-008
0.1000000000000000E-002 0.1000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.5535150624110495E-007 0.1324876403724362E-007 -.1976828368534245E-008
0.1000000000000000E-002 0.2000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.5013219484906271E-007 0.1335628481684975E-007 -.2043342789458460E-008
0.1000000000000000E-002 0.3000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.4492444746057294E-007 0.1346380559656430E-007 -.2109857544750626E-008
0.1000000000000000E-002 0.4000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.3972826407585249E-007 0.1357132637617043E-007 -.2176372583019559E-008
0.2000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 0.5450471663001784E-007 0.1322452933315635E-007 -.1924729402334041E-008
0.2000000000000000E-002 0.1000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.4927654420009558E-007 0.1333205011276248E-007 -.1991243758206127E-008
0.2000000000000000E-002 0.2000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.4405993577372581E-007 0.1343957089247703E-007 -.2057758293622092E-008
0.2000000000000000E-002 0.3000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.3885489135112535E-007 0.1354709167208316E-007 -.2124273214363509E-008
0.2000000000000000E-002 0.4000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.3366141093207736E-007 0.1365461245179771E-007 -.2190788280062757E-008
0.3000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 0.4841723536203393E-007 0.1330781540867521E-007 -.1939144742891565E-008
0.3000000000000000E-002 0.1000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.4319176589778415E-007 0.1341533618828133E-007 -.2005659128253949E-008
0.3000000000000000E-002 0.2000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.3797786043708683E-007 0.1352285696799588E-007 -.2072173874980918E-008
0.3000000000000000E-002 0.3000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.3277551898026726E-007 0.1363037774760201E-007 -.2138688771436206E-008
0.3000000000000000E-002 0.4000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.2758474152700016E-007 0.1373789852731656E-007 -.2205203925823192E-008
0.4000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 0.4231993783253112E-007 0.1339110148419406E-007 -.1953560171161044E-008
0.4000000000000000E-002 0.1000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.3709717133406221E-007 0.1349862226390861E-007 -.2020074640549097E-008
0.4000000000000000E-002 0.2000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.3188596883936263E-007 0.1360614304351474E-007 -.2086589428692588E-008
