 SGx1               SGx2               SGy1               SGy2               spin_ref          spin_x                  spin_y                  spin_z
 0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 0.1835438554051091E-007 0.1498251435601023E-007 -.7222238497354982E-010
 0.000000000000000 0.2000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.1567531060411419E-007 0.1503698450987506E-007 -.7781866958548461E-010
 0.000000000000000 0.4000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.1300184518978741E-007 0.1509145467620820E-007 -.8341495376373853E-010
0.2000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 0.1536128272532685E-007 0.1502316721035696E-007 -.7342422080492544E-010
0.2000000000000000E-002 0.2000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.1268356623006749E-007 0.1507763736422179E-007 -.7902050693474327E-010
0.2000000000000000E-002 0.4000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.1001145925720332E-007 0.1513210753055494E-007 -.8461678796881089E-010
0.4000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 0.1236410551122991E-007 0.1506382007532888E-007 -.7462606596043975E-010
0.4000000000000000E-002 0.2000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.9687747457541585E-008 0.1511829022919371E-007 -.8022234992185323E-010
0.4000000000000000E-002 0.4000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.7016998938391521E-008 0.1517276039216583E-007 -.8582022288997071E-010
 0.000000000000000  0.000000000000000 -.3000000000000000E-002  0.000000000000000  0.000000000000000 0.1906587301404861E-007 0.1438521831623359E-007 -.7120106013027566E-010
 0.000000000000000 0.2000000000000000E-002 -.3000000000000000E-002  0.000000000000000  0.000000000000000 0.1638584906107042E-007 0.1443968847009841E-007 -.7679734409168915E-010
 0.000000000000000 0.4000000000000000E-002 -.3000000000000000E-002  0.000000000000000  0.000000000000000 0.1371143463406530E-007 0.1449415863209475E-007 -.8239362512575676E-010
0.2000000000000000E-002  0.000000000000000 -.3000000000000000E-002  0.000000000000000  0.000000000000000 0.1607302502399689E-007 0.1442587117058032E-007 -.7240289672059280E-010
0.2000000000000000E-002 0.2000000000000000E-002 -.3000000000000000E-002  0.000000000000000  0.000000000000000 0.1339435951237290E-007 0.1448034132444515E-007 -.7799918252514998E-010
0.2000000000000000E-002 0.4000000000000000E-002 -.3000000000000000E-002  0.000000000000000  0.000000000000000 0.1072130352683040E-007 0.1453481148644149E-007 -.8359545943924934E-010
0.4000000000000000E-002  0.000000000000000 -.3000000000000000E-002  0.000000000000000  0.000000000000000 0.1307610263633335E-007 0.1446652403056491E-007 -.7360477895582140E-010
0.4000000000000000E-002 0.2000000000000000E-002 -.3000000000000000E-002  0.000000000000000  0.000000000000000 0.1039879556617197E-007 0.1452099418442973E-007 -.7920106270039445E-010
0.4000000000000000E-002 0.4000000000000000E-002 -.3000000000000000E-002  0.000000000000000  0.000000000000000 0.7727098014285831E-008 0.1457546434685975E-007 -.8479731034103516E-010
 0.000000000000000  0.000000000000000 -.6000000000000000E-002  0.000000000000000  0.000000000000000 0.1977746763961227E-007 0.1378792230139359E-007 -.7017976184995472E-010
 0.000000000000000 0.2000000000000000E-002 -.6000000000000000E-002  0.000000000000000  0.000000000000000 0.1709649467026945E-007 0.1384239245525842E-007 -.7577604635346930E-010
 0.000000000000000 0.4000000000000000E-002 -.6000000000000000E-002  0.000000000000000  0.000000000000000 0.1442113122288816E-007 0.1389686262159157E-007 -.8137233031488278E-010
0.2000000000000000E-002  0.000000000000000 -.6000000000000000E-002  0.000000000000000  0.000000000000000 0.1678487447490974E-007 0.1382857515574033E-007 -.7138159800659100E-010
0.2000000000000000E-002 0.2000000000000000E-002 -.6000000000000000E-002  0.000000000000000  0.000000000000000 0.1410525994681271E-007 0.1388304530960515E-007 -.7697788370272796E-010
0.2000000000000000E-002 0.4000000000000000E-002 -.6000000000000000E-002  0.000000000000000  0.000000000000000 0.1143125494089403E-007 0.1393751547593830E-007 -.8257416517047644E-010
0.4000000000000000E-002  0.000000000000000 -.6000000000000000E-002  0.000000000000000  0.000000000000000 0.1378820691151118E-007 0.1386922802071224E-007 -.7258344402946704E-010
0.4000000000000000E-002 0.2000000000000000E-002 -.6000000000000000E-002  0.000000000000000  0.000000000000000 0.1110995082476834E-007 0.1392369817457707E-007 -.7817972712351878E-010
0.4000000000000000E-002 0.4000000000000000E-002 -.6000000000000000E-002  0.000000000000000  0.000000000000000 0.8437304272780610E-008 0.1397816833754919E-007 -.8377760128425865E-010
