I SPIN-TUNE(1) SPIN-TUNE(2) SPIN-TUNE(3)
 1.000000000000000 -.1991613981662002E-007 -.7971716024183198E-007 -.4990338158579404E-006
 2.000000000000000 -.1836678765450110E-007 -.7349026236202596E-007 -.4595627810217241E-006
