# number of rays:       5
# iteration   ray    X              A              Y              B              T              D
         0      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         0      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         0      2  0.0000000E+00  0.0000000E+00  0.1000000E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00
         0      3  0.0000000E+00  0.0000000E+00  0.2000000E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00
         0      4  0.0000000E+00  0.0000000E+00  0.5000000E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00

         1      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1      2  0.1048398E-04  0.1150201E-05 -0.2221628E-02 -0.3624840E-03  0.1158454E-04 -0.1837256E-12
         1      3  0.4182804E-04  0.4616883E-05 -0.4441621E-02 -0.7269682E-03  0.4637780E-04 -0.2947014E-11
         1      4  0.2566266E-03  0.2954375E-04 -0.1106424E-01 -0.1850526E-02  0.2914013E-03 -0.1169607E-09
