 SGx1               SGx2               SGy1               SGy2               spin_ref          spin_x                  spin_y                  spin_z
 0.000000000000000  0.000000000000000 -355.0000000000000  0.000000000000000  0.000000000000000 0.2492205608550790E-009 0.1583785991243758E-008 0.1333684274129610E-009
 0.000000000000000  100.0000000000000 -355.0000000000000  0.000000000000000  0.000000000000000 0.2307109780996797E-009 0.1448632436229502E-008 0.1029986373968228E-009
 0.000000000000000  200.0000000000000 -355.0000000000000  0.000000000000000  0.000000000000000 0.2122042541685687E-009 0.1313471054142923E-008 0.7262779266881125E-010
 100.0000000000000  0.000000000000000 -355.0000000000000  0.000000000000000  0.000000000000000 0.2341166704944442E-009 0.1421401218948404E-008 0.1249599590469330E-009
 100.0000000000000  100.0000000000000 -355.0000000000000  0.000000000000000  0.000000000000000 0.2156083922510987E-009 0.1286241307907332E-008 0.9458991923061433E-010
 100.0000000000000  200.0000000000000 -355.0000000000000  0.000000000000000  0.000000000000000 0.1971029728320417E-009 0.1151073486527210E-008 0.6421882470242224E-010
 200.0000000000000  0.000000000000000 -355.0000000000000  0.000000000000000  0.000000000000000 0.2190128634005362E-009 0.1259017029520137E-008 0.1165514074141782E-009
 200.0000000000000  100.0000000000000 -355.0000000000000  0.000000000000000  0.000000000000000 0.2005058896692447E-009 0.1123850706941099E-008 0.8618109004210339E-010
 200.0000000000000  200.0000000000000 -355.0000000000000  0.000000000000000  0.000000000000000 0.1820017747622416E-009 0.9886765295341604E-009 0.5580974571373076E-010
 0.000000000000000  0.000000000000000 -375.0000000000000  0.000000000000000  0.000000000000000 0.2397163578748973E-009 0.1569569363368828E-008 0.1341487476658187E-009
 0.000000000000000  100.0000000000000 -375.0000000000000  0.000000000000000  0.000000000000000 0.2212074134977371E-009 0.1434416807555294E-008 0.1037789854052562E-009
 0.000000000000000  200.0000000000000 -375.0000000000000  0.000000000000000  0.000000000000000 0.2027013001892897E-009 0.1299256369158286E-008 0.7340816843282028E-010
 100.0000000000000  0.000000000000000 -375.0000000000000  0.000000000000000  0.000000000000000 0.2246124952698381E-009 0.1407183480850449E-008 0.1257403070553664E-009
 100.0000000000000  100.0000000000000 -375.0000000000000  0.000000000000000  0.000000000000000 0.2061048554047318E-009 0.1272024541254524E-008 0.9537026723904773E-010
 100.0000000000000  200.0000000000000 -375.0000000000000  0.000000000000000  0.000000000000000 0.1876000466083383E-009 0.1136857691319548E-008 0.6499917271085565E-010
 200.0000000000000  0.000000000000000 -375.0000000000000  0.000000000000000  0.000000000000000 0.2095087159315057E-009 0.1244798236710309E-008 0.1173317554226116E-009
 200.0000000000000  100.0000000000000 -375.0000000000000  0.000000000000000  0.000000000000000 0.1910023805784533E-009 0.1109632857820841E-008 0.8696146580611241E-010
 200.0000000000000  200.0000000000000 -375.0000000000000  0.000000000000000  0.000000000000000 0.1724988485385381E-009 0.9744596518590498E-009 0.5659012147773979E-010
