 SGx1               SGx2               SGy1               SGy2               spin_ref          spin_x                  spin_y                  spin_z
 0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 0.5981813377964329E-009 0.1063415178137461E-007 0.3245045898658816E-010
 0.000000000000000 0.1000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 0.1299209906324705E-009 0.1099376781277250E-007 0.1830663398649790E-010
 0.000000000000000 0.2000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 -.3383792968048027E-009 0.1135338192903568E-007 0.4162309386046559E-011
0.1000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 0.1291271811698635E-009 0.1065448679282710E-007 0.2864117276679679E-010
0.1000000000000000E-002 0.1000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 -.3391548986098059E-009 0.1101410479487086E-007 0.1449723674440406E-010
0.1000000000000000E-002 0.2000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 -.8074769464183618E-009 0.1137372082626875E-007 0.3528011216502591E-012
0.2000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 -.3399302506146284E-009 0.1067482155447941E-007 0.2483188654700541E-010
0.2000000000000000E-002 0.1000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 -.8082340907655805E-009 0.1103444149941346E-007 0.1068781174673461E-010
0.2000000000000000E-002 0.2000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 -.1276577871189843E-008 0.1139405950145722E-007 -.3456734898321656E-011
 0.000000000000000  0.000000000000000 -.2000000000000000E-002  0.000000000000000  0.000000000000000 0.6368553739921623E-009 0.7465800977435322E-008 0.3739081266829203E-010
 0.000000000000000 0.1000000000000000E-002 -.2000000000000000E-002  0.000000000000000  0.000000000000000 0.1685516726190883E-009 0.7825562697849620E-008 0.2324715420165546E-010
 0.000000000000000 0.2000000000000000E-002 -.2000000000000000E-002  0.000000000000000  0.000000000000000 -.2997919412717209E-009 0.8185322475373624E-008 0.9103023890233430E-011
0.1000000000000000E-002  0.000000000000000 -.2000000000000000E-002  0.000000000000000  0.000000000000000 0.1677574745784227E-009 0.7486169073533944E-008 0.3358160971522750E-010
0.1000000000000000E-002 0.1000000000000000E-002 -.2000000000000000E-002  0.000000000000000  0.000000000000000 -.3005679871659339E-009 0.7845932736838535E-008 0.1943781247071286E-010
0.1000000000000000E-002 0.2000000000000000E-002 -.2000000000000000E-002  0.000000000000000  0.000000000000000 -.7689333336724502E-009 0.8205694485008408E-008 0.5293543381412746E-011
0.2000000000000000E-002  0.000000000000000 -.2000000000000000E-002  0.000000000000000  0.000000000000000 -.3013437555043907E-009 0.7506536919832385E-008 0.2977237900658736E-010
0.2000000000000000E-002 0.1000000000000000E-002 -.2000000000000000E-002  0.000000000000000  0.000000000000000 -.7696909221088788E-009 0.7866302553782845E-008 0.1562847073977025E-010
0.2000000000000000E-002 0.2000000000000000E-002 -.2000000000000000E-002  0.000000000000000  0.000000000000000 -.1238078056742253E-008 0.8226066189331860E-008 0.1484035117016447E-011
 0.000000000000000  0.000000000000000 -.4000000000000000E-002  0.000000000000000  0.000000000000000 0.6755368209265811E-009 0.4295869771020477E-008 0.4233113859442028E-010
 0.000000000000000 0.1000000000000000E-002 -.4000000000000000E-002  0.000000000000000  0.000000000000000 0.2071897653443955E-009 0.4655777152695606E-008 0.2818764666123741E-010
 0.000000000000000 0.2000000000000000E-002 -.4000000000000000E-002  0.000000000000000  0.000000000000000 -.2611971749999498E-009 0.5015682563724866E-008 0.1404368288326907E-010
0.1000000000000000E-002  0.000000000000000 -.4000000000000000E-002  0.000000000000000  0.000000000000000 0.2063950954589444E-009 0.4316270896254082E-008 0.3852199115250698E-010
0.1000000000000000E-002 0.1000000000000000E-002 -.4000000000000000E-002  0.000000000000000  0.000000000000000 -.2619736372277970E-009 0.4676180220819504E-008 0.2437836044144603E-010
0.1000000000000000E-002 0.2000000000000000E-002 -.4000000000000000E-002  0.000000000000000  0.000000000000000 -.7303823656990005E-009 0.5036087630250208E-008 0.1023425788559962E-010
0.2000000000000000E-002  0.000000000000000 -.4000000000000000E-002  0.000000000000000  0.000000000000000 -.2627498496554637E-009 0.4336671799443081E-008 0.3471278819944246E-010
0.2000000000000000E-002 0.1000000000000000E-002 -.4000000000000000E-002  0.000000000000000  0.000000000000000 -.7311403704690633E-009 0.4696583094654372E-008 0.2056904646607904E-010
0.2000000000000000E-002 0.2000000000000000E-002 -.4000000000000000E-002  0.000000000000000  0.000000000000000 -.1199570831555974E-008 0.5056492446975369E-008 0.6424805132354550E-011
