 SGx1               SGx2               SGy1               SGy2               spin_ref          spin_x                  spin_y                  spin_z
 0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 -.3201418186105087E-008 -.2092535664188766E-007 0.2335163173938781E-008
 0.000000000000000 0.5950000000000000E-001  0.000000000000000  0.000000000000000  0.000000000000000 -.1201946958628852E-008 -.3670577561343258E-007 0.2261086817778590E-008
 0.000000000000000 0.1190000000000000  0.000000000000000  0.000000000000000  0.000000000000000 0.7995922257642007E-009 -.5247321990808906E-007 0.2187011183263365E-008
 0.000000000000000 0.1785000000000000  0.000000000000000  0.000000000000000  0.000000000000000 0.2803199450340799E-008 -.6822768958136827E-007 0.2112937297349404E-008
 0.000000000000000 0.2380000000000000  0.000000000000000  0.000000000000000  0.000000000000000 0.4808874715100941E-008 -.8396918460551461E-007 0.2038859470143706E-008
0.5950000000000000E-001  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 -.5079139664410093E-008 -.4567376735153950E-007 0.2151027994612420E-008
0.5950000000000000E-001 0.5950000000000000E-001  0.000000000000000  0.000000000000000  0.000000000000000 -.3093767214634724E-008 -.6095388715987582E-007 0.2076951388652049E-008
0.5950000000000000E-001 0.1190000000000000  0.000000000000000  0.000000000000000  0.000000000000000 -.1106326724675810E-008 -.7622103234683486E-007 0.2002874699424950E-008
0.5950000000000000E-001 0.1785000000000000  0.000000000000000  0.000000000000000  0.000000000000000 0.8831817499554973E-009 -.9147520288466104E-007 0.1928797149775008E-008
0.5950000000000000E-001 0.2380000000000000  0.000000000000000  0.000000000000000  0.000000000000000 0.2874758264770350E-008 -.1067163988011099E-006 0.1854725734107276E-008
0.1190000000000000  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 -.6982371403285725E-008 -.6999618057390578E-007 0.1966887902549175E-008
0.1190000000000000 0.5950000000000000E-001  0.000000000000000  0.000000000000000  0.000000000000000 -.5011097675700071E-008 -.8477600124678908E-007 0.1892815792992053E-008
0.1190000000000000 0.1190000000000000  0.000000000000000  0.000000000000000  0.000000000000000 -.3037755963442024E-008 -.9954284729829510E-007 0.1818740519299311E-008
0.1190000000000000 0.1785000000000000  0.000000000000000  0.000000000000000  0.000000000000000 -.1062346211000431E-008 -.1142967187006683E-006 0.1744666328074018E-008
0.1190000000000000 0.2380000000000000  0.000000000000000  0.000000000000000  0.000000000000000 0.9151315538691307E-009 -.1290376154816641E-006 0.1670591803781818E-008
0.1785000000000000  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 -.8911113402731985E-008 -.9389259630898650E-007 0.1782747088840964E-008
0.1785000000000000 0.5950000000000000E-001  0.000000000000000  0.000000000000000  0.000000000000000 -.6953938425091621E-008 -.1081721178464168E-006 0.1708674923772691E-008
0.1785000000000000 0.1190000000000000  0.000000000000000  0.000000000000000  0.000000000000000 -.4994695435023289E-008 -.1224386647902254E-006 0.1634602536659813E-008
0.1785000000000000 0.1785000000000000  0.000000000000000  0.000000000000000  0.000000000000000 -.3033384404771411E-008 -.1366922370571455E-006 0.1560529705457725E-008
0.1785000000000000 0.2380000000000000  0.000000000000000  0.000000000000000  0.000000000000000 -.1070005417602715E-008 -.1509328347026884E-006 0.1486456402410852E-008
0.2380000000000000  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 -.1086536563499330E-007 -.1173630145567817E-006 0.1598605109398576E-008
0.2380000000000000 0.5950000000000000E-001  0.000000000000000  0.000000000000000  0.000000000000000 -.8922289407298223E-008 -.1311422369865145E-006 0.1524534304353509E-008
0.2380000000000000 0.1190000000000000  0.000000000000000  0.000000000000000  0.000000000000000 -.6977145167175181E-008 -.1449084847671145E-006 0.1450463027463655E-008
0.2380000000000000 0.1785000000000000  0.000000000000000  0.000000000000000  0.000000000000000 -.5029932914624169E-008 -.1586617578985816E-006 0.1376391250973441E-008
0.2380000000000000 0.2380000000000000  0.000000000000000  0.000000000000000  0.000000000000000 -.3080652649645188E-008 -.1724020564364270E-006 0.1302319252438622E-008
 0.000000000000000  0.000000000000000 -.8930000000000000E-001  0.000000000000000  0.000000000000000 -.3370254209045243E-007 -.2007217718980048E-006 0.2283963629334806E-008
 0.000000000000000 0.5950000000000000E-001 -.8930000000000000E-001  0.000000000000000  0.000000000000000 -.3181720292788626E-007 -.2064754159869508E-006 0.2209888660953396E-008
