128.1,0.00190176954145171
128.2,0.001775470274784172
128.3,0.001649171008119038
128.4,0.001522871741458993
128.5,0.001396572474793222
128.6,0.001270273208144486
128.7,0.001143973941479281
128.8,0.001017674674816267
128.8999999999999,0.0008913754081502135
128.9999999999999,0.0007650761414906629
129.0999999999999,0.0006387768748239031
129.1999999999999,0.0005124776081502166
129.2999999999999,0.0003861783415066394
129.3999999999999,0.0002598790748397382
129.4999999999999,0.0001335798080837107
129.5999999999999,7.280540086560119e-06
129.6999999999999,0.0001190187251537563
129.7999999999999,0.0002453179917923153
129.8999999999999,0.0003716172584339841
129.9999999999999,0.0004979165251047728
130.0999999999999,0.0006242157917600826
130.1999999999999,0.0007505150584341224
130.2999999999999,0.0008768143250931784
130.3999999999999,0.001003113591768278
130.4999999999999,0.001129412858429243
130.5999999999999,0.00125571212507805
130.6999999999998,0.001382011391742619
130.7999999999998,0.001508310658413407
130.8999999999998,0.001634609925078612
130.9999999999998,0.00176090919173788
131.0999999999998,0.00188720845839835
