 SGx1               SGx2               SGy1               SGy2               spin_ref          spin_x                  spin_y                  spin_z
 0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 -.1210869542916086E-007 -.2116956654871113E-007 -.6339805688722059E-007
 0.000000000000000 0.1000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 -.2775023172362437E-007 0.8440651773754136E-008 -.7241373898341385E-007
 0.000000000000000 0.2000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 -.4338482195779943E-007 0.3805088641732830E-007 -.8142844247007586E-007
0.1000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 -.5960464170057117E-007 0.3150445337077066E-007 -.7105231037659807E-007
0.1000000000000000E-002 0.1000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 -.7523755343000339E-007 0.6111467716186804E-007 -.8006817832920040E-007
0.1000000000000000E-002 0.2000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 -.9086351921398256E-007 0.9072491381901579E-007 -.8908302216072058E-007
0.2000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000  0.000000000000000 -.1071122397986338E-006 0.8417850074592224E-007 -.7870604277206374E-007
0.2000000000000000E-002 0.1000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 -.1227365269488175E-006 0.1137887280761117E-006 -.8772202775569091E-007
0.2000000000000000E-002 0.2000000000000000E-002  0.000000000000000  0.000000000000000  0.000000000000000 -.1383538638421166E-006 0.1433989653765037E-006 -.9673928910723892E-007
 0.000000000000000  0.000000000000000 -.2000000000000000E-002  0.000000000000000  0.000000000000000 0.1679750662504075E-007 -.3067541272430266E-006 -.5131955247744203E-007
 0.000000000000000 0.1000000000000000E-002 -.2000000000000000E-002  0.000000000000000  0.000000000000000 0.1148801545983646E-008 -.2771439680269723E-006 -.6033492481876427E-007
 0.000000000000000 0.2000000000000000E-002 -.2000000000000000E-002  0.000000000000000  0.000000000000000 -.1449295672403947E-007 -.2475338078616226E-006 -.6935146108254732E-007
0.1000000000000000E-002  0.000000000000000 -.2000000000000000E-002  0.000000000000000  0.000000000000000 -.3069717547778812E-007 -.2540801713266652E-006 -.5897361506338763E-007
0.1000000000000000E-002 0.1000000000000000E-002 -.2000000000000000E-002  0.000000000000000  0.000000000000000 -.4633725599263401E-007 -.2244700066402619E-006 -.6798915454436387E-007
0.1000000000000000E-002 0.2000000000000000E-002 -.2000000000000000E-002  0.000000000000000  0.000000000000000 -.6197038973982265E-007 -.1948598397718627E-006 -.7700586500523251E-007
0.2000000000000000E-002  0.000000000000000 -.2000000000000000E-002  0.000000000000000  0.000000000000000 -.7820350942089503E-007 -.2014061884696541E-006 -.6662783581444082E-007
0.2000000000000000E-002 0.1000000000000000E-002 -.2000000000000000E-002  0.000000000000000  0.000000000000000 -.9383496537410127E-007 -.1717960185889840E-006 -.7564357343167656E-007
0.2000000000000000E-002 0.2000000000000000E-002 -.2000000000000000E-002  0.000000000000000  0.000000000000000 -.1094594713824695E-006 -.1421858379635619E-006 -.8466005106045804E-007
 0.000000000000000  0.000000000000000 -.4000000000000000E-002  0.000000000000000  0.000000000000000 0.4570648311518272E-007 -.5923384436353813E-006 -.3924413404265232E-007
 0.000000000000000 0.1000000000000000E-002 -.4000000000000000E-002  0.000000000000000  0.000000000000000 0.3005060918196827E-007 -.5627283432132712E-006 -.4825926725319881E-007
 0.000000000000000 0.2000000000000000E-002 -.4000000000000000E-002  0.000000000000000  0.000000000000000 0.1440168145552503E-007 -.5331181890978196E-006 -.5727349467242449E-007
0.1000000000000000E-002  0.000000000000000 -.4000000000000000E-002  0.000000000000000  0.000000000000000 -.1786934951984631E-008 -.5396645512524735E-006 -.4689802770596502E-007
0.1000000000000000E-002 0.1000000000000000E-002 -.4000000000000000E-002  0.000000000000000  0.000000000000000 -.1743418432017520E-007 -.5100544453674757E-006 -.5591335343248220E-007
0.1000000000000000E-002 0.2000000000000000E-002 -.4000000000000000E-002  0.000000000000000  0.000000000000000 -.3307448759562228E-007 -.4804442892421291E-006 -.6492772365167873E-007
0.2000000000000000E-002  0.000000000000000 -.4000000000000000E-002  0.000000000000000  0.000000000000000 -.4929200487581865E-007 -.4869905944840695E-006 -.5455143587326572E-007
0.2000000000000000E-002 0.1000000000000000E-002 -.4000000000000000E-002  0.000000000000000  0.000000000000000 -.6493062966494719E-007 -.4573804850588041E-006 -.6356688762957785E-007
0.2000000000000000E-002 0.2000000000000000E-002 -.4000000000000000E-002  0.000000000000000  0.000000000000000 -.8056230486640513E-007 -.4277704343099830E-006 -.7258354653264586E-007
