I SGx1 SGy1 SGx2 EB1 CHROM_X CHROM_Y ALPHA0 ALPHA1 ETA1
 1.000000000000000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000 -15.36460475636059 -19.19814170215412 0.6628311257148501E-002 0.1596402383579213  1.008882038766842
 2.000000000000000 0.2000000000000000E-002 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000 -14.14511241246868 -19.32633203884422 0.6628311257148501E-002 0.1417145282633635 0.9909563286722837
 3.000000000000000 0.4000000000000000E-002 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000 -12.92561988445036 -19.45452239479848 0.6628311257148501E-002 0.1237888154621299 0.9730306158710501
 4.000000000000000 0.6000000000000000E-002 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000 -11.70612748878035 -19.58271273690193 0.6628311257148501E-002 0.1058631046064216 0.9551049050153418
 5.000000000000000 0.8000000000000000E-002 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000 -10.48663508450947 -19.71090307989877 0.6628311257148501E-002 0.8793739362427036E-001 0.9371791940331905
 6.000000000000000 0.1000000000000000E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000 -9.267142683286883 -19.83909342257539 0.6628311257148501E-002 0.7001168268692826E-001 0.9192534830958484
 7.000000000000000 0.1200000000000000E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000 -8.047650239386236 -19.96728376973665 0.6628311257148501E-002 0.5208597112224486E-001 0.9013277715311651
 8.000000000000000 0.1400000000000000E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000 -6.828157822821416 -20.09547411402458 0.6628311257148501E-002 0.3416025995937991E-001 0.8834020603683002
 9.000000000000000 0.1600000000000000E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000 -5.608665404729945 -20.22366445847346 0.6628311257148501E-002 0.1623454877407427E-001 0.8654763491829944
 10.00000000000000 0.1800000000000000E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000 -4.389172985857439 -20.35185480300402 0.6628311257148501E-002 -.1691162422710346E-002 0.8475506379862099
 11.00000000000000 0.2000000000000000E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000 -3.169680598732557 -20.48004514419765 0.6628311257148501E-002 -.1961687315283091E-001 0.8296249272560893
 12.00000000000000 0.2200000000000001E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000 -1.950188106469518 -20.60823549645102 0.6628311257148501E-002 -.3754258542839414E-001 0.8116992149805260
 13.00000000000000 0.2400000000000001E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000 -.7306956944511309 -20.73642584026150 0.6628311257148501E-002 -.5546829652443072E-001 0.7937735038844894
 14.00000000000000 0.2600000000000001E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000 0.4887967141847979 -20.86461618371524 0.6628311257148501E-002 -.7339400757074696E-001 0.7758477928381732
 15.00000000000000 0.2800000000000001E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000  1.708289128989994 -20.99280652781844 0.6628311257148501E-002 -.9131971870774638E-001 0.7579220817011738
 16.00000000000000 0.3000000000000001E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000  2.927781545337440 -21.12099687208443 0.6628311257148501E-002 -.1092454298674147 0.7399963705415055
 17.00000000000000 0.3200000000000001E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000  4.147273963278901 -21.24918721651814 0.6628311257148501E-002 -.1271711410505154 0.7220706593584048
 18.00000000000000 0.3400000000000002E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000  5.366766387200916 -21.37737756158041 0.6628311257148501E-002 -.1450968523215239 0.7041449480873962
 19.00000000000000 0.3600000000000002E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000  6.586258809777937 -21.50556790650160 0.6628311257148501E-002 -.1630225635727631 0.6862192368361570
 20.00000000000000 0.3800000000000002E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000  7.805751222643545 -21.63375825040160 0.6628311257148501E-002 -.1809482746812519 0.6682935257276683
 21.00000000000000 0.4000000000000002E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000  9.025243635147897 -21.76194859426275 0.6628311257148501E-002 -.1988739857844305 0.6503678146244897
 22.00000000000000 0.4200000000000002E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000  10.24473604809811 -21.89013893817095 0.6628311257148501E-002 -.2167996968941638 0.6324421035147564
 23.00000000000000 0.4400000000000003E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000  11.46422846323067 -22.01832928230856 0.6628311257148501E-002 -.2347254080359738 0.6145163923729464
 24.00000000000000 0.4600000000000003E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000  12.68372087956443 -22.14651962657249 0.6628311257148501E-002 -.2526511191954431 0.5965906812134770
 25.00000000000000 0.4800000000000003E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000  13.90321329656807 -22.27470997090689 0.6628311257148501E-002 -.2705768303647582 0.5786649700441620
 26.00000000000000 0.5000000000000003E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000  15.12270563809780 -22.40290030730962 0.6628311257148501E-002 -.2885025404246563 0.5607392599842638
 27.00000000000000 0.5200000000000003E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6850000000000  16.34219805250501 -22.53109065137093 0.6628311257148501E-002 -.3064282515558061 0.5428135488531141
