I SGx1 SGy1 SGx2 EB1 CHROM_X CHROM_Y ALPHA0 ALPHA1 ETA1
 1.000000000000000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780 -15.44537518196959 -19.43186728929334 0.6449496852774003E-002 0.1557708098666778  1.005149262199355
 2.000000000000000 0.2000000000000000E-002 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780 -14.25910633917071 -19.55652606817797 0.6449496852774003E-002 0.1385251626180601 0.9879036149507370
 3.000000000000000 0.4000000000000000E-002 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780 -13.07283749637185 -19.68118484706261 0.6449496852774003E-002 0.1212795153694413 0.9706579677021181
 4.000000000000000 0.6000000000000000E-002 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780 -11.88656865357298 -19.80584362594716 0.6449496852774003E-002 0.1040338681208237 0.9534123204535006
 5.000000000000000 0.8000000000000000E-002 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780 -10.70029981077412 -19.93050240483179 0.6449496852774003E-002 0.8678822087220449E-001 0.9361666732048812
 6.000000000000000 0.1000000000000000E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780 -9.514030967975240 -20.05516118371641 0.6449496852774003E-002 0.6954257362358646E-001 0.9189210259562632
 7.000000000000000 0.1200000000000000E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780 -8.327762125176360 -20.17981996260099 0.6449496852774003E-002 0.5229692637496767E-001 0.9016753787076445
 8.000000000000000 0.1400000000000000E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780 -7.141493282377501 -20.30447874148562 0.6449496852774003E-002 0.3505127912634964E-001 0.8844297314590264
 9.000000000000000 0.1600000000000000E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780 -5.955224439578633 -20.42913752037019 0.6449496852774003E-002 0.1780563187773160E-001 0.8671840842104084
 10.00000000000000 0.1800000000000000E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780 -4.768955596779770 -20.55379629925474 0.6449496852774003E-002 0.5599846291131778E-003 0.8499384369617899
 11.00000000000000 0.2000000000000000E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780 -3.582686753980897 -20.67845507813933 0.6449496852774003E-002 -.1668566261950524E-001 0.8326927897131715
 12.00000000000000 0.2200000000000001E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780 -2.396417911182027 -20.80311385702396 0.6449496852774003E-002 -.3393130986812290E-001 0.8154471424645539
 13.00000000000000 0.2400000000000001E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780 -1.210149068383157 -20.92777263590850 0.6449496852774003E-002 -.5117695711674169E-001 0.7982014952159351
 14.00000000000000 0.2600000000000001E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780 -.2388022558429119E-001 -21.05243141479326 0.6449496852774003E-002 -.6842260436535973E-001 0.7809558479673171
 15.00000000000000 0.2800000000000001E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780  1.162388617214581 -21.17709019367779 0.6449496852774003E-002 -.8566825161397969E-001 0.7637102007186971
 16.00000000000000 0.3000000000000001E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780  2.348657460013444 -21.30174897256239 0.6449496852774003E-002 -.1029138988625958 0.7464645534700810
 17.00000000000000 0.3200000000000001E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780  3.534926302812304 -21.42640775144694 0.6449496852774003E-002 -.1201595461112150 0.7292189062214618
 18.00000000000000 0.3400000000000002E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780  4.721195145611191 -21.55106653033152 0.6449496852774003E-002 -.1374051933598330 0.7119732589728438
 19.00000000000000 0.3600000000000002E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780  5.907463988410051 -21.67572530921610 0.6449496852774003E-002 -.1546508406084507 0.6947276117242261
 20.00000000000000 0.3800000000000002E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780  7.093732831208909 -21.80038408810084 0.6449496852774003E-002 -.1718964878570687 0.6774819644756080
 21.00000000000000 0.4000000000000002E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780  8.280001674007767 -21.92504286698534 0.6449496852774003E-002 -.1891421351056875 0.6602363172269893
 22.00000000000000 0.4200000000000002E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780  9.466270516806656 -22.04970164586994 0.6449496852774003E-002 -.2063877823543048 0.6429906699783721
 23.00000000000000 0.4400000000000003E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780  10.65253935960551 -22.17436042475461 0.6449496852774003E-002 -.2236334296029236 0.6257450227297532
 24.00000000000000 0.4600000000000003E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780  11.83880820240439 -22.29901920363915 0.6449496852774003E-002 -.2408790768515416 0.6084993754811352
 25.00000000000000 0.4800000000000003E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780  13.02507704520326 -22.42367798252384 0.6449496852774003E-002 -.2581247241001608 0.5912537282325160
 26.00000000000000 0.5000000000000003E-001 0.0000000000000000E+000 0.0000000000000000E+000  132.6727764948780  14.21134588800211 -22.54833676140836 0.6449496852774003E-002 -.2753703713487781 0.5740080809838988
