# number of rays:       5
# iteration   ray    X              A              Y              B              T              D
         0      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         0      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         0      2  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1000000E-03
         0      3  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5000000E-03
         0      4  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1000000E-02

         1      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1      2 -0.2595104E-04  0.9818174E-05  0.0000000E+00  0.0000000E+00 -0.2157725E-03  0.9999999E-04
         1      3 -0.1302104E-03  0.4413364E-04  0.0000000E+00  0.0000000E+00 -0.1082368E-02  0.4999997E-03
         1      4 -0.2608367E-03  0.7554375E-04  0.0000000E+00  0.0000000E+00 -0.2173300E-02  0.9999989E-03
